subject,activity,tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tGravityAcc-std()-X,tGravityAcc-std()-Y,tGravityAcc-std()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyAccJerk-std()-X,tBodyAccJerk-std()-Y,tBodyAccJerk-std()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyroJerk-mean()-X,tBodyGyroJerk-mean()-Y,tBodyGyroJerk-mean()-Z,tBodyGyroJerk-std()-X,tBodyGyroJerk-std()-Y,tBodyGyroJerk-std()-Z,tBodyAccMag-mean(),tBodyAccMag-std(),tGravityAccMag-mean(),tGravityAccMag-std(),tBodyAccJerkMag-mean(),tBodyAccJerkMag-std(),tBodyGyroMag-mean(),tBodyGyroMag-std(),tBodyGyroJerkMag-mean(),tBodyGyroJerkMag-std()
23,2,0.24971406,-0.027141326,-0.12733437,-0.24378366,0.03754198,0.083211666,0.83600992,-0.21771349,-0.3645729,-0.94797613,-0.92625783,-0.92935774,0.11229471,0.063153539,0.024664309,-0.37439441,-0.33874524,-0.41471846,0.093534328,-0.10837866,-0.063571367,-0.58791145,-0.28893804,-0.038104347,-0.15754194,-0.056380392,-0.058153243,-0.54571787,-0.48543831,-0.55227541,-0.020004778,-0.26232728,-0.020004778,-0.26232728,-0.31982336,-0.38052748,-0.17049261,-0.36923835,-0.4975363,-0.55289545
23,3,0.288880525,-0.0199938805,-0.105055755,0.054572498,0.11170264499999999,0.22564054,0.922710295,-0.11210726,-0.16389622999999998,-0.954980825,-0.94170463,-0.9287997800000001,0.14085215,0.061517604000000004,-0.0357140865,0.195396055,-0.09291456549999999,0.0236761845,-0.071624736,-0.087476782,0.091425987,-0.46326206000000003,0.18695495,-0.19041688499999998,-0.115880295,-0.052213313,-0.039085367999999995,-0.32506504,0.140014065,-0.359531645,0.1314268,0.229239715,0.1314268,0.229239715,0.121367065,0.30539222,0.024891697,0.0156606265,-0.054237138000000004,0.0413969685
23,4,0.276981575,-0.0165208825,-0.10920699,-0.994696315,-0.988431345,-0.9650950300000001,0.9618225300000001,0.083244454,-0.02180256915,-0.997233065,-0.995159885,-0.9829812499999999,0.07589847050000001,0.011771657500000001,0.00032354499499999997,-0.992735425,-0.987638025,-0.98197344,-0.0278176155,-0.074530525,0.086818486,-0.99042206,-0.97314972,-0.988820705,-0.09814095449999999,-0.040995621499999996,-0.0540142825,-0.99245864,-0.984237155,-0.99403207,-0.98222031,-0.98066835,-0.98222031,-0.98066835,-0.987878665,-0.986528055,-0.975976905,-0.971434635,-0.988590285,-0.98582359
23,5,0.27721744000000004,-0.018023118499999997,-0.10906401,-0.990782365,-0.971838885,-0.957397905,0.9318684349999999,-0.11926525499999999,-0.247344485,-0.9934906800000001,-0.98931585,-0.97232016,0.0760586065,0.0095635985,0.0005974948499999999,-0.986485735,-0.980773565,-0.981693545,-0.0286245735,-0.0712579745,0.08333736750000001,-0.971872485,-0.96990714,-0.98076192,-0.095984045,-0.040186924,-0.054678410999999996,-0.9824589850000001,-0.98124798,-0.988735145,-0.974582735,-0.97539598,-0.974582735,-0.97539598,-0.983222365,-0.98548308,-0.966019255,-0.95784466,-0.98318422,-0.98311525
23,6,0.275473255,-0.018748755,-0.10660653,-0.9682661800000001,-0.98155462,-0.9818779799999999,-0.38955463,0.441773595,0.9197143,-0.9769987,-0.9916222299999999,-0.991261925,0.075363878,0.012487141,-0.001198004345,-0.987397415,-0.990514145,-0.98663152,-0.027176438499999997,-0.0767887045,0.085660925,-0.98589318,-0.96229911,-0.996366,-0.09911610300000001,-0.0380593,-0.054490635999999995,-0.986973935,-0.982176535,-0.995998055,-0.974153965,-0.976743285,-0.974153965,-0.976743285,-0.988386435,-0.98988209,-0.97127056,-0.97070969,-0.98627318,-0.985140935
24,1,0.27710996499999996,-0.0217182945,-0.106852085,-0.469448905,-0.14807813,-0.287245645,0.959613155,-0.11406872500000001,-0.14193222500000002,-0.98451216,-0.9727496950000001,-0.9691846900000001,0.101366901,0.039063662,0.0058173059,-0.48944045,-0.2930741,-0.48025882,-0.0319933415,-0.077254143,0.0959625535,-0.59125538,-0.48910791,-0.39261143,-0.063617118,-0.0612692405,-0.07151428800000001,-0.487498165,-0.5191955850000001,-0.558163615,-0.29624411,-0.482197165,-0.29624411,-0.482197165,-0.396545065,-0.414946715,-0.408244885,-0.578019115,-0.511911065,-0.576740705
24,2,0.27438106,-0.021595924,-0.11115092,-0.35201696,-0.11281907,-0.25300526,0.90295747,-0.23615375,-0.23016634,-0.96904376,-0.92428238,-0.94800445,0.05624509,0.0052346893,0.00072944909,-0.49599637,-0.52005508,-0.53334644,0.069770388,-0.10465177,0.037693886,-0.60805203,-0.57910904,-0.27029916,-0.15286517,-0.013607234,-0.080192959,-0.6419061,-0.65561438,-0.64596454,-0.22436316,-0.30372104,-0.22436316,-0.30372104,-0.48691229,-0.44552011,-0.34655983,-0.50521137,-0.6612761,-0.64534869
24,3,0.28905798,-0.013276209,-0.10746033,-0.0680016,-0.099376862,-0.2300589,0.95040097,-0.13105213,-0.14054873,-0.96280487,-0.94496042,-0.94702802,0.075054703,-0.020360071,-0.019808785,-0.34001643,-0.17854744,-0.30711383,-0.032053828,-0.071997339,0.08891241,-0.45411723,-0.48443838,-0.49596081,-0.09957909,-0.034469605,-0.046802705,-0.3908144,-0.524955,-0.4973497,-0.07219174,-0.02321748,-0.07219174,-0.02321748,-0.27173541,-0.15081125,-0.29430861,-0.38742711,-0.50544288,-0.47053642
24,4,0.277035105,-0.015571525499999999,-0.105161035,-0.993237755,-0.97375324,-0.97314414,0.955117255,0.13507780000000003,0.050453018,-0.9961918249999999,-0.98826358,-0.9842081149999999,0.075956881,0.0099434617,-0.00160485907,-0.990212895,-0.98338145,-0.985553025,-0.027575355500000003,-0.0754260605,0.0863147265,-0.9934905350000001,-0.97987116,-0.98411409,-0.098018701,-0.040436937,-0.054007887500000004,-0.99288054,-0.9913762500000001,-0.99262708,-0.980758435,-0.979451675,-0.980758435,-0.979451675,-0.986614965,-0.987924755,-0.9841482349999999,-0.981039295,-0.9923017249999999,-0.99316409
24,5,0.27868574,-0.014232447,-0.10610254,-0.99370142,-0.95368424,-0.95739788,0.96792164,-0.14988201,-0.043356001,-0.99601012,-0.97454786,-0.96233111,0.075237393,0.013419429,5.7072941e-05,-0.98880313,-0.97810604,-0.98505547,-0.027695052,-0.074216756,0.084389477,-0.97140612,-0.98387448,-0.97814046,-0.098420471,-0.041831167,-0.052699108,-0.98762725,-0.99237111,-0.99042505,-0.96585284,-0.9717266,-0.96585284,-0.9717266,-0.98498548,-0.98694446,-0.97105062,-0.96953441,-0.99098171,-0.99277556
24,6,0.27844006,-0.0172001475,-0.107463555,-0.972397145,-0.987820665,-0.98231059,-0.35173065,0.7426032549999999,0.679196125,-0.97667013,-0.9959872000000001,-0.98875314,0.07502587150000001,0.011551190999999999,-0.0021192012000000003,-0.98947526,-0.98496848,-0.9874425250000001,-0.027524842,-0.077059639,0.086312832,-0.989778305,-0.96434954,-0.994302845,-0.099009332,-0.039150031,-0.055233866,-0.98342756,-0.9842340700000001,-0.993830845,-0.978713975,-0.98243378,-0.978713975,-0.98243378,-0.988642155,-0.990474025,-0.9728433949999999,-0.97445185,-0.9860612950000001,-0.986913135
25,1,0.282467365,-0.019802311,-0.10644648500000001,-0.60186696,-0.16482412000000002,-0.43732753,0.957197015,-0.132354675,0.10821342,-0.984414675,-0.969115795,-0.96393941,0.053392899,0.00611491675,-0.020580248000000002,-0.609068095,-0.38318914,-0.671121115,-0.028975886,-0.0745202415,0.0838142945,-0.41219114,-0.607194935,-0.55679428,-0.120670025,-0.026003941,-0.052144207,-0.505525075,-0.799977625,-0.652945165,-0.40762864,-0.569087165,-0.40762864,-0.569087165,-0.5444424750000001,-0.54463459,-0.400785595,-0.491254975,-0.6757536900000001,-0.7567005099999999
25,2,0.28776558,-0.023484333,-0.11440565,-0.45352112,-0.22851843,-0.28263814,0.92542603,-0.2147802,0.18187621,-0.95407312,-0.93932283,-0.91366561,0.045165487,0.015570329,0.0022767903,-0.65969918,-0.63485709,-0.81103729,0.10281387,-0.13042517,0.077871608,-0.53401579,-0.42873632,-0.56497096,-0.12854691,0.0058650798,-0.0019883877,-0.70377226,-0.83989199,-0.74705804,-0.31358945,-0.4768599,-0.31358945,-0.4768599,-0.68544682,-0.67390774,-0.33564629,-0.42991164,-0.78103872,-0.83059547
25,3,0.30150691500000004,-0.0191127705,-0.11191177,-0.25123011500000003,-0.14671128,-0.47270670000000004,0.912188955,-0.0684166095,0.30796665,-0.96669169,-0.946236425,-0.94812754,0.094061264,-0.010216814000000001,-0.014223866,-0.510955925,-0.3741927,-0.71518083,-0.0307183515,-0.0882862865,0.096919645,-0.29735573000000004,-0.5262019,-0.45320647000000003,-0.14787,-0.0443412885,-0.065462856,-0.44981602,-0.81632208,-0.6133994650000001,-0.19322625999999998,-0.25828205000000004,-0.19322625999999998,-0.25828205000000004,-0.48437984,-0.472527465,-0.222526725,-0.36813858,-0.6589781,-0.681970095
25,4,0.27758272,-0.016278185,-0.10811325,-0.99584541,-0.98495687,-0.98101663,0.89430949,0.193734,0.24651971,-0.99725715,-0.99464932,-0.98639859,0.076118033,0.010762467,-0.0012257231,-0.99453539,-0.98880533,-0.98871854,-0.027628462,-0.073893618,0.086130226,-0.99614866,-0.98560472,-0.98940572,-0.098026346,-0.040652105,-0.05451772,-0.99555867,-0.99310496,-0.99411758,-0.98879338,-0.9882876,-0.98879338,-0.9882876,-0.99181045,-0.99187439,-0.98851699,-0.98736682,-0.99473752,-0.99456017
25,5,0.27757338,-0.017105294,-0.109229325,-0.99552955,-0.97140982,-0.98476064,0.930549485,-0.162498695,0.21988173500000002,-0.997464865,-0.990036065,-0.9878908900000001,0.0758673405,0.010538781,-0.0002853288755,-0.992853005,-0.98072007,-0.990166245,-0.0272923775,-0.075051972,0.08580689799999999,-0.98084993,-0.987508575,-0.98196558,-0.0989417125,-0.0402440605,-0.054751735,-0.9868366749999999,-0.993836425,-0.9885974799999999,-0.985538625,-0.98596398,-0.985538625,-0.98596398,-0.989807135,-0.9909942350000001,-0.982071925,-0.9760978250000001,-0.99181247,-0.993350595
25,6,0.27012458,-0.017962349,-0.10435048,-0.94510615,-0.81562168,-0.81223883,-0.39852762,0.80742364,0.58340271,-0.930702,-0.88171725,-0.77295835,0.076970123,0.01229195,-0.0039708953,-0.97497099,-0.95378656,-0.97133574,-0.021898568,-0.075165649,0.08888704,-0.90904522,-0.94230486,-0.93993078,-0.10102997,-0.040939564,-0.055382413,-0.9625149,-0.97202578,-0.97732201,-0.63131871,-0.78149318,-0.63131871,-0.78149318,-0.96738924,-0.96836506,-0.81770551,-0.87735684,-0.97190227,-0.97010466
26,1,0.27388636,-0.018940899,-0.1118511,-0.34837923,-0.14032176,-0.33103289,0.96074881,-0.13310139,0.11082801,-0.98264298,-0.9747351,-0.97186052,0.10724969,-0.022727305,0.00069155423,-0.3329999,-0.26363873,-0.40333726,-0.027692529,-0.07427124,0.086919785,-0.47601027,-0.58229786,-0.355447,-0.079413527,-0.067520703,-0.076918391,-0.41979399,-0.58780916,-0.49021023,-0.22197554,-0.43135721,-0.22197554,-0.43135721,-0.28355509,-0.27099251,-0.38208601,-0.54234453,-0.5192395,-0.60095493
26,2,0.26643709,-0.026848494,-0.11658484,-0.16711502,-0.040386608,-0.4087737,0.93790204,-0.25017068,-0.0041154457,-0.96576708,-0.95375109,-0.94929107,0.043389322,0.009883094,-0.012680843,-0.29616442,-0.40463912,-0.67783464,0.0059945431,-0.079309245,0.051930322,-0.57638493,-0.60412893,-0.29633685,-0.08852329,-0.044293916,-0.066642472,-0.50916882,-0.72510978,-0.56427431,-0.13578998,-0.14642208,-0.13578998,-0.14642208,-0.40296419,-0.35936213,-0.34329824,-0.52217798,-0.64431178,-0.66590758
26,3,0.26774881,-0.017537877,-0.107940405,0.18100409499999998,-0.025593631,-0.29196862,0.946792005,-0.079211364,0.15317787500000002,-0.963893715,-0.953213385,-0.940820675,0.0808749125,-0.0132813276,0.00958393515,-0.11360796000000001,-0.09109174950000001,-0.38672439000000003,-0.0450734315,-0.09661640099999999,0.084860662,-0.34908417,-0.48632869,-0.33801147,-0.0982460305,-0.032021283,-0.049819763,-0.19997109000000002,-0.555707875,-0.35174417999999996,0.11511648,0.15015178,0.11511648,0.15015178,-0.136726515,-0.10340949899999999,-0.239816475,-0.296590445,-0.42117368,-0.46616646500000003
26,4,0.27773901,-0.016875103,-0.10784235,-0.9934819500000001,-0.988131715,-0.9800538050000001,0.928314805,0.11820372500000001,0.22625823499999997,-0.9943003100000001,-0.9933003650000001,-0.987980705,0.0756561735,0.010432077,-0.0015188235499999998,-0.9944256,-0.990449715,-0.99130436,-0.0275728145,-0.07567119550000001,0.087039066,-0.99708496,-0.982919645,-0.9887695350000001,-0.098094073,-0.041003189499999995,-0.054343576500000004,-0.997706355,-0.99478139,-0.99454144,-0.989835575,-0.9891334549999999,-0.989835575,-0.9891334549999999,-0.993248035,-0.9937486099999999,-0.98472351,-0.9871581549999999,-0.996272455,-0.9964144349999999
26,5,0.277923405,-0.01833592,-0.11242861,-0.996976705,-0.96967398,-0.9811218399999999,0.9664545250000001,-0.13884540499999998,0.07526864899999999,-0.998250105,-0.982684785,-0.979127955,0.07567952850000001,0.009855493350000001,0.000386780525,-0.99496794,-0.98484986,-0.9904492,-0.027511288000000002,-0.0738693495,0.0850861665,-0.9855126750000001,-0.9881588050000001,-0.98715232,-0.098408946,-0.040226486500000005,-0.054152439499999996,-0.989482415,-0.9942503899999999,-0.992494255,-0.982219005,-0.9839261699999999,-0.982219005,-0.9839261699999999,-0.9915987749999999,-0.991714805,-0.98275753,-0.9785664949999999,-0.992661915,-0.9939238699999999
26,6,0.27787136,-0.017447228500000002,-0.107246965,-0.98726512,-0.99317347,-0.991333695,-0.60347951,0.81388886,0.59031498,-0.9878102049999999,-0.99717245,-0.9957271000000001,0.076044785,0.010820398,-0.00160436805,-0.991313525,-0.99077757,-0.9907121299999999,-0.027533173,-0.07591262300000001,0.0864871895,-0.996265765,-0.984625555,-0.994749995,-0.0985233895,-0.039756917,-0.054690563,-0.99592481,-0.99176131,-0.99557871,-0.990474435,-0.991594325,-0.990474435,-0.991594325,-0.991709985,-0.993725915,-0.9864748750000001,-0.9875595349999999,-0.994131255,-0.9934558849999999
27,1,0.2703342,-0.014142748,-0.11051528,-0.350667,-0.1790325,-0.29599544,0.94015106,-0.20337197,-0.18226414,-0.98185253,-0.98062299,-0.97055524,0.099286197,0.029670285,-0.077671889,-0.32110287,-0.086066294,-0.40812917,-0.040485713,-0.050118437,0.092504523,-0.61678696,-0.52801469,-0.24616895,-0.078114776,-0.030790585,-0.060214525,-0.5244591,-0.61015681,-0.42194916,-0.23575686,-0.41185643,-0.23575686,-0.41185643,-0.22565121,-0.27301002,-0.41107306,-0.465519,-0.55872236,-0.61277031
27,2,0.26843012,-0.01817146,-0.11578225,-0.29149237,-0.096510876,-0.23403759,0.88372148,-0.22579807,-0.333839,-0.97028508,-0.95515682,-0.9392738,0.083024496,-0.016985018,0.031767361,-0.47018402,-0.43453029,-0.63836604,-0.058128731,-0.052607887,0.13374514,-0.60051804,-0.5946782,-0.21249246,-0.095976211,-0.061011417,-0.039352549,-0.6946624,-0.71623691,-0.68350163,-0.1626946,-0.38623272,-0.1626946,-0.38623272,-0.48150563,-0.46378089,-0.30265044,-0.57835071,-0.69890556,-0.71933027
27,3,0.30717693,-0.0160115775,-0.112261955,0.14688028,-0.117492445,-0.218058085,0.9328009749999999,-0.16577598,-0.1045740305,-0.95150896,-0.937125515,-0.93256909,0.053566732500000006,0.031815958,-0.0265110575,-0.00547712,-0.13000652499999998,-0.414206305,-0.13834950000000001,-0.0076379527,0.11275998500000001,-0.38293648,-0.51405004,-0.25821085,-0.026213916999999996,-0.070381683,-0.09557690099999999,-0.49381959,-0.49579949,-0.31088476,0.089293613,0.131642535,0.089293613,0.131642535,-0.12736393499999998,-0.031708522,-0.156375725,-0.30835098,-0.456442645,-0.49708896
27,4,0.277053265,-0.016995405999999998,-0.10631825,-0.99538306,-0.985502445,-0.98103371,0.93641401,0.099127659,0.21599433499999998,-0.99595577,-0.99476515,-0.98927393,0.0754475985,0.0120151225,-0.0013792994000000002,-0.993657385,-0.9878988,-0.99103301,-0.0275853935,-0.07496887799999999,0.0866444735,-0.99526889,-0.98888396,-0.98942632,-0.0982208645,-0.039599078,-0.0546996015,-0.995769005,-0.9951457850000001,-0.99463255,-0.9902086800000001,-0.98916235,-0.9902086800000001,-0.98916235,-0.99256985,-0.99343694,-0.9908349350000001,-0.9888525699999999,-0.9960527299999999,-0.99619458
27,5,0.27750493,-0.016854516,-0.106785245,-0.99615348,-0.9819390649999999,-0.980350295,0.966051705,-0.18975999,-0.0110823645,-0.998397465,-0.99191826,-0.985331465,0.07607357149999999,0.0119623215,-0.00048483580000000003,-0.9924739300000001,-0.987546715,-0.990718295,-0.027218909,-0.0739422245,0.085116654,-0.983525765,-0.9886506349999999,-0.989011555,-0.09806466550000001,-0.0406064575,-0.0538905005,-0.9926449749999999,-0.99448175,-0.99321966,-0.988399655,-0.9875845249999999,-0.988399655,-0.9875845249999999,-0.991446225,-0.99336681,-0.9838127050000001,-0.9825327399999999,-0.9944229,-0.9952667749999999
27,6,0.275304135,-0.0171609325,-0.10846477,-0.986953035,-0.989084335,-0.991661175,-0.5321935,0.561394075,0.8484398049999999,-0.99297479,-0.997074375,-0.99665465,0.0757215205,0.010961865500000001,-0.00071571311,-0.98956483,-0.987878355,-0.991535775,-0.0276186925,-0.074812343,0.086588886,-0.995370565,-0.99053624,-0.99520483,-0.098187211,-0.0397221985,-0.0543523405,-0.995445355,-0.9951038649999999,-0.994630915,-0.990773345,-0.993380425,-0.990773345,-0.993380425,-0.99069865,-0.9929266050000001,-0.98970653,-0.99185831,-0.9961542699999999,-0.9961564949999999
28,1,0.282624945,-0.0179737435,-0.10546994,-0.28530173999999997,-0.116691115,-0.31363108,0.94229111,-0.228497565,-0.12401867,-0.97933889,-0.97399105,-0.95295425,0.11291838,0.0094530175,-0.0103108208,-0.32132566,-0.21257863,-0.545244115,-0.029225828000000002,-0.0553775445,0.08662834999999999,-0.5203045550000001,-0.5073634149999999,-0.236395785,-0.0934099725,-0.053772031,-0.0595520375,-0.41083515000000004,-0.65037046,-0.445238605,-0.18353930000000002,-0.38975466000000003,-0.18353930000000002,-0.38975466000000003,-0.298317845,-0.39294550500000003,-0.33388427499999995,-0.46002332,-0.55281429,-0.597359735
28,2,0.26002445,-0.021195874,-0.11185373,-0.24565948,-0.12979762,-0.29029056,0.8564614,-0.33499617,-0.25383799,-0.96107161,-0.94502505,-0.93486853,0.071111331,0.017755026,0.012371155,-0.31168718,-0.35434714,-0.64870777,-0.046196377,0.0078472701,0.069307772,-0.51478582,-0.48352973,-0.19962259,-0.091812863,-0.042287019,-0.067408194,-0.5005898,-0.69565714,-0.61230187,-0.18242977,-0.21208339,-0.18242977,-0.21208339,-0.39748519,-0.33321015,-0.31090373,-0.47217401,-0.61590967,-0.67379245
28,3,0.302536315,-0.0228233645,-0.12003898,0.136879995,0.15173386,-0.363806735,0.92642241,-0.232945835,-0.113880335,-0.9579192400000001,-0.9488806599999999,-0.925412055,0.11370089,0.00885668295,-0.017503795000000003,-0.0267157725,0.0300373595,-0.44815408,-0.13769792,0.0089628044555,0.12701177,-0.24739992500000002,-0.270205755,-0.32455235,-0.0587672155,-0.061511342999999996,-0.08241920150000001,-0.16532623000000002,-0.43156821,-0.36169567,0.096402179,0.14402028,0.096402179,0.14402028,-0.0847782155,-0.060285386499999996,-0.08454025700000001,-0.23432308000000002,-0.33677485500000004,-0.43065809499999996
28,4,0.27670249,-0.017556112,-0.1079189,-0.9901516,-0.9537387900000001,-0.95897036,0.91931696,-0.202536545,-0.0351598795,-0.993576725,-0.9891225699999999,-0.97613019,0.07640013600000001,0.0103233745,-0.0012466599,-0.98721309,-0.9711163,-0.981671765,-0.0275031125,-0.07485478300000001,0.08569924000000001,-0.98783763,-0.9661002949999999,-0.973964365,-0.097645701,-0.04130388,-0.05532676,-0.987940905,-0.986000335,-0.9800565,-0.97098701,-0.966798885,-0.97098701,-0.966798885,-0.98199155,-0.9785067350000001,-0.973674475,-0.96576285,-0.98642982,-0.98533651
28,5,0.27776525,-0.017251453,-0.10689878,-0.98636783,-0.92559485,-0.93645007,0.94805388,-0.25036293,-0.051927375,-0.9952294,-0.98377872,-0.96891729,0.075420747,0.011370681,0.00085938792,-0.97892712,-0.95717616,-0.9778972,-0.025141146,-0.07479674,0.086262906,-0.92497562,-0.95248971,-0.95101451,-0.098957852,-0.039878359,-0.054862311,-0.94731622,-0.98013146,-0.97013953,-0.95383112,-0.95136544,-0.95383112,-0.95136544,-0.97474824,-0.96868581,-0.92659814,-0.91776082,-0.97458915,-0.96518702
28,6,0.27826383,-0.0171539755,-0.10836157,-0.973687075,-0.96883237,-0.977732625,-0.43306369,0.503852895,0.82964522,-0.98135242,-0.9894678299999999,-0.991282175,0.0756214805,0.0110930465,-0.0014321406500000002,-0.988266155,-0.987821665,-0.987891715,-0.027228196,-0.075403184,0.086786544,-0.979229905,-0.96396389,-0.98780617,-0.098496761,-0.0402942895,-0.054592750499999995,-0.98762258,-0.99072695,-0.9931701399999999,-0.9697362249999999,-0.972619095,-0.9697362249999999,-0.972619095,-0.988250235,-0.9899271599999999,-0.9694004700000001,-0.96989955,-0.99181947,-0.991194805
29,1,0.27247382,-0.015363553,-0.11057897,-0.18959602,-0.092404397,-0.24629493,0.96252004,-0.12780369,0.091272481,-0.98022184,-0.97787536,-0.96330446,0.12250354,0.010978456,0.015255632,-0.24343762,-0.10367568,-0.46238199,-0.028533054,-0.098300807,0.085762766,-0.59751341,-0.18538248,-0.42406431,-0.094967541,-0.056080454,-0.012974509,-0.38860802,-0.59566011,-0.51448075,-0.10315699,-0.26434719,-0.10315699,-0.26434719,-0.23521079,-0.12974724,-0.2916173,-0.36012453,-0.50556616,-0.61341303
29,2,0.26259225,-0.029003632,-0.11154605,-0.077814702,-0.1342479,0.076235577,0.92771095,-0.23390663,0.052851972,-0.96278758,-0.93469084,-0.89689545,0.11246958,0.0054675526,-0.068442333,-0.18476272,-0.3903836,-0.67871996,0.10802812,-0.11828365,0.085677823,-0.42709023,0.05188805,-0.38661704,-0.12352547,-0.039975287,-0.082376306,-0.47182559,-0.73346088,-0.55635732,0.019144763,-0.043457984,0.019144763,-0.043457984,-0.33207376,-0.26417984,0.015973991,-0.17765148,-0.6081298,-0.71087876
29,3,0.301873275,-0.020483665499999998,-0.0988457115,0.17084435,-0.13232591,-0.22978553499999999,0.9519947150000001,-0.0778490945,0.08560540999999999,-0.939885055,-0.923567145,-0.87259229,0.01726267115,0.043795640999999996,-0.013385637999999998,-0.0151831175,-0.0971798575,-0.47717824,-0.11920254,-0.06994122450000001,0.071581536,-0.21746681,-0.39220818,-0.327430385,-0.052056331,-0.058653555499999996,-0.041987808,-0.340850765,-0.6984818500000001,-0.40248601,0.1027271,0.13946884999999998,0.1027271,0.13946884999999998,-0.134570265,-0.0350611725,-0.11199848,-0.318536135,-0.54072323,-0.60390587
29,4,0.27760107,-0.017128125,-0.10785801,-0.995551735,-0.9842855349999999,-0.985187315,0.90571259,0.17477863,0.245585035,-0.99684744,-0.9944521799999999,-0.99256009,0.075826641,0.0117203435,-0.000767538035,-0.99490869,-0.988057835,-0.991074865,-0.0276385845,-0.073562902,0.08600185699999999,-0.9954927149999999,-0.989634835,-0.9869110000000001,-0.0979659585,-0.0401672425,-0.0552239645,-0.996035285,-0.996693105,-0.994885,-0.9913281700000001,-0.99219787,-0.9913281700000001,-0.99219787,-0.992518855,-0.99328374,-0.9896538749999999,-0.98909855,-0.99700592,-0.99745382
29,5,0.2776083,-0.016758041,-0.10830794,-0.99752224,-0.97936644,-0.98527288,0.97514622,-0.10108416,0.0082320115,-0.99840748,-0.99037117,-0.99211412,0.07536875,0.010404272,4.9086001e-05,-0.99526589,-0.98599335,-0.99135938,-0.027741064,-0.073776163,0.085129235,-0.98622003,-0.99372668,-0.98786474,-0.098562735,-0.040681284,-0.054458527,-0.98818237,-0.99689829,-0.99301968,-0.99068366,-0.98987517,-0.99068366,-0.98987517,-0.99207481,-0.99263378,-0.98715216,-0.98661023,-0.99454606,-0.99497536
29,6,0.27820536,-0.017110927,-0.10840286,-0.99378662,-0.99375927,-0.99349699,-0.33144544,0.80086807,0.5953598,-0.99705386,-0.99818008,-0.996384,0.075449693,0.011033963,-0.0011587406,-0.9920103,-0.98999149,-0.99365787,-0.027661293,-0.074224902,0.086546481,-0.99791209,-0.99651838,-0.99518318,-0.098376032,-0.040336669,-0.055075968,-0.99724516,-0.99742437,-0.99555678,-0.99610344,-0.9963082,-0.99610344,-0.9963082,-0.99328636,-0.99501927,-0.99678285,-0.99715549,-0.99761847,-0.99817604
30,1,0.27362878,-0.019644743,-0.099937872,-0.36082697,-0.17078968,-0.13291168,0.9646992,-0.15956887,-0.017640361,-0.98221613,-0.97759732,-0.95099611,0.1075668,0.045283972,-0.020257861,-0.39208043,-0.27925862,-0.52767234,-0.027158785,-0.082630154,0.089011825,-0.40852226,-0.0016206742,-0.19302267,-0.092904489,-0.063411323,-0.0226401,-0.50010303,-0.51102097,-0.48114139,-0.20271911,-0.36755281,-0.20271911,-0.36755281,-0.37518876,-0.37331456,-0.01794369,-0.27237999,-0.49109128,-0.55516121
30,2,0.27385271,-0.021977717,-0.12469316,-0.37312328,-0.12002267,0.059279994,0.92937153,-0.23329162,-0.025957343,-0.95882863,-0.92811738,-0.86509143,0.046127904,0.011094142,0.047571571,-0.56914112,-0.62559997,-0.76665684,0.003136114,-0.090016795,0.091716118,-0.52923252,-0.089091061,-0.20748507,-0.12573375,-0.034472645,-0.055252269,-0.76498279,-0.75096933,-0.66690136,-0.15433711,-0.36279775,-0.15433711,-0.36279775,-0.63264308,-0.61034844,-0.10443719,-0.16531358,-0.73669793,-0.76949452
30,3,0.281239805,-0.020887300999999997,-0.10628815,-0.055289027500000004,-0.0063124196,-0.230833905,0.960705125,-0.13455783999999998,0.0130298355,-0.9643718050000001,-0.92219836,-0.89380106,0.10139132549999999,-0.016220193,-0.0784008235,-0.237310785,-0.22071275,-0.47299098,-0.09917606,-0.07087827,0.0943874015,-0.33239819,-0.30106648,-0.28278827500000003,-0.071031701,-0.0584313405,-0.060081733,-0.551061835,-0.60745626,-0.50107876,-0.075175093,-0.021945399,-0.075175093,-0.021945399,-0.30680553499999996,-0.14161363,-0.0978012375,-0.26944124,-0.57961215,-0.603390415
30,4,0.27897723500000005,-0.017201474,-0.1103829,-0.994698815,-0.979844255,-0.980558005,0.9294895000000001,-0.0011004852499999999,0.27069682,-0.9951054749999999,-0.993495055,-0.987455295,0.075900436,0.0105627325,0.000361264225,-0.993258525,-0.986424315,-0.99100782,-0.0279421065,-0.07297368,0.08724188150000001,-0.994837255,-0.9888207099999999,-0.9825122,-0.097637015,-0.039941570999999995,-0.054846817500000006,-0.99687104,-0.996534135,-0.993294075,-0.9884539,-0.98702628,-0.9884539,-0.98702628,-0.9918560599999999,-0.993085325,-0.98431238,-0.98725602,-0.9966554750000001,-0.996710675
