key,task,observer,dataset,kind,selected,reference_score,reference_ties,test_score,test_best,test_best_score,regret,score_gap,still_best,default,default_test_loss,selected_test_loss,gain
comp_Wrist_0,composition,soft,Wrist,empirical,Pie chart,99.35631931456172,1,99.59700746690302,Pie chart,99.59700746690302,0.0,0.0,True,Bar chart,0.0127911470834712,0.0040462313411464,0.0087449157423248
comp_Wrist_1,composition,hard,Wrist,empirical,Donut chart,99.63296984646746,1,99.78292578825284,Donut chart,99.78292578825284,0.0,0.0,True,Bar chart,0.0053868535796582,0.0021754644898648,0.0032113890897934004
comp_Wrist_1,composition,soft,Wrist,empirical,Pie chart,99.28165221606385,1,99.54902638036816,Pie chart,99.54902638036816,0.0,0.0,True,Bar chart,0.0141279106689522,0.0045301660501299,0.0095977446188223
profile_bidmc_01,profile,hard,BIDMC,empirical,Dot plot,88.39501989582587,1,92.0508016444717,Dot plot,92.0508016444717,0.0,0.0,True,Line chart,0.1210173899382999,0.0863566445214733,0.034660745416826594
profile_bidmc_01,profile,soft,BIDMC,empirical,Dot plot,88.4500688776861,1,91.86953349305898,Dot plot,91.86953349305898,0.0,0.0,True,Line chart,0.1103069914729799,0.0885001392497035,0.0218068522232764
profile_bidmc_02,profile,hard,BIDMC,empirical,Dot plot,89.41027049394815,1,92.8997227640796,Dot plot,92.8997227640796,0.0,0.0,True,Line chart,0.1148881302069874,0.0764294771250465,0.03845865308194091
profile_bidmc_02,profile,soft,BIDMC,empirical,Dot plot,89.41242143729353,1,92.65952820734849,Dot plot,92.65952820734849,0.0,0.0,True,Line chart,0.0971152037707148,0.0792198269801826,0.0178953767905322
profile_bidmc_03,profile,hard,BIDMC,empirical,Dot plot,92.9440653910489,1,94.6342976623577,Dot plot,94.6342976623577,0.0,0.0,True,Line chart,0.0655222839953394,0.0566993412556026,0.008822942739736793
profile_bidmc_03,profile,soft,BIDMC,empirical,Dot plot,92.87735297371232,1,95.17241494213,Dot plot,95.17241494213,0.0,0.0,True,Line chart,0.0646074328590454,0.0507246249956506,0.013882807863394797
profile_bidmc_04,profile,hard,BIDMC,empirical,Line chart,96.8382572267041,1,97.28891850606148,Dot plot,97.68038726786126,0.004119327904111101,0.3914687617997856,False,Line chart,0.0278662928478294,0.0278662928478294,0.0
profile_bidmc_04,profile,soft,BIDMC,empirical,Dot plot,96.67410470947516,1,97.72296442892214,Dot plot,97.72296442892214,0.0,0.0,True,Line chart,0.0270456752118991,0.0233009260861506,0.0037447491257485005
profile_bidmc_05,profile,hard,BIDMC,empirical,Dot plot,80.18524928807406,1,86.21455825486957,Dot plot,86.21455825486957,0.0,0.0,True,Line chart,0.2174280701249,0.1598969132843849,0.0575311568405151
profile_bidmc_05,profile,soft,BIDMC,empirical,Dot plot,80.99225208640475,1,86.45864494570394,Dot plot,86.45864494570394,0.0,0.0,True,Line chart,0.1875452667548744,0.1566223373359603,0.030922929418914114
profile_bidmc_06,profile,hard,BIDMC,empirical,Line chart,84.53433006498179,1,85.49217518277187,Dot plot,88.13819850160971,0.035115845590039524,2.646023318837834,False,Line chart,0.169697692054415,0.169697692054415,0.0
profile_bidmc_06,profile,soft,BIDMC,empirical,Dot plot,83.94574960723656,1,88.70603638963355,Dot plot,88.70603638963355,0.0,0.0,True,Line chart,0.1547191683137629,0.1273189973313507,0.02740017098241221
profile_bidmc_07,profile,hard,BIDMC,empirical,Line chart,61.12975025825862,1,61.66212362022653,Dot plot,68.13977049362178,0.15416937964421473,6.477646873395251,False,Line chart,0.6217410969478486,0.6217410969478486,0.0
profile_bidmc_07,profile,soft,BIDMC,empirical,Dot plot,60.20060763541135,1,68.94586040642704,Dot plot,68.94586040642704,0.0,0.0,True,Line chart,0.5570883510221415,0.4504134027846309,0.10667494823751061
profile_bidmc_08,profile,hard,BIDMC,empirical,Dot plot,79.76648648205565,1,85.19075601128468,Dot plot,85.19075601128468,0.0,0.0,True,Line chart,0.1919415167276427,0.173836278513054,0.018105238214588704
profile_bidmc_08,profile,soft,BIDMC,empirical,Dot plot,80.7157209800846,1,85.69786842463141,Dot plot,85.69786842463141,0.0,0.0,True,Line chart,0.1992227909179125,0.1668901670284468,0.0323326238894657
profile_bidmc_09,profile,hard,BIDMC,empirical,Line chart,85.20569685128507,1,86.6856148070021,Dot plot,89.44952049028919,0.0356449630119612,2.763905683287092,False,Line chart,0.1535939408475237,0.1535939408475237,0.0
profile_bidmc_09,profile,soft,BIDMC,empirical,Dot plot,85.39154771927737,1,89.4380146514976,Dot plot,89.4380146514976,0.0,0.0,True,Line chart,0.1496078407907705,0.1180927974492506,0.0315150433415199
profile_bidmc_10,profile,hard,BIDMC,empirical,Dot plot,92.61816260553483,1,94.87606071102384,Dot plot,94.87606071102384,0.0,0.0,True,Line chart,0.0814495749947545,0.0540066614336234,0.0274429135611311
profile_bidmc_10,profile,soft,BIDMC,empirical,Dot plot,92.74680268571208,1,94.9208885845872,Dot plot,94.9208885845872,0.0,0.0,True,Line chart,0.068493457631811,0.0535088903101305,0.014984567321680499
profile_bidmc_11,profile,hard,BIDMC,empirical,Dot plot,93.2730551494848,1,95.61035268544413,Dot plot,95.61035268544413,0.0,0.0,True,Line chart,0.057343742254051,0.0459118410429643,0.011431901211086698
profile_bidmc_11,profile,soft,BIDMC,empirical,Dot plot,93.66702430950257,1,95.61456710431408,Dot plot,95.61456710431408,0.0,0.0,True,Line chart,0.0574768925531383,0.045865740216148,0.011611152336990303
profile_bidmc_12,profile,hard,BIDMC,empirical,Dot plot,95.80548813884336,1,96.94592590460564,Dot plot,96.94592590460564,0.0,0.0,True,Line chart,0.0395079410983538,0.0315028616921928,0.008005079406160999
profile_bidmc_12,profile,soft,BIDMC,empirical,Dot plot,95.6324015833054,1,96.9391348985157,Dot plot,96.9391348985157,0.0,0.0,True,Line chart,0.0390697062472227,0.0315751229334642,0.007494583313758504
profile_bidmc_13,profile,hard,BIDMC,empirical,Dot plot,76.58002921054127,1,84.03167613330221,Dot plot,84.03167613330221,0.0,0.0,True,Line chart,0.2550684866536689,0.190027434908792,0.06504105174487687
profile_bidmc_13,profile,soft,BIDMC,empirical,Dot plot,77.28610056347993,1,83.47884485698353,Dot plot,83.47884485698353,0.0,0.0,True,Line chart,0.2384278944923569,0.1979082864804923,0.040519608011864605
profile_bidmc_14,profile,hard,BIDMC,empirical,Dot plot,82.21375300177279,1,87.34423095437123,Dot plot,87.34423095437123,0.0,0.0,True,Line chart,0.1900890546314898,0.1448953057041646,0.04519374892732522
profile_bidmc_14,profile,soft,BIDMC,empirical,Dot plot,83.13628543525697,1,88.11620261104304,Dot plot,88.11620261104304,0.0,0.0,True,Line chart,0.1644522844185748,0.1348650649576181,0.029587219460956687
profile_bidmc_15,profile,hard,BIDMC,empirical,Line chart,89.58269084098615,1,89.57829518314894,Dot plot,91.4788992223903,0.023193587289683404,1.9006040392413581,False,Line chart,0.11634185262784,0.11634185262784,0.0
profile_bidmc_15,profile,soft,BIDMC,empirical,Dot plot,88.41808999862893,1,92.0448574458334,Dot plot,92.0448574458334,0.0,0.0,True,Line chart,0.0957492047062747,0.0864268007460173,0.009322403960257394
profile_bidmc_16,profile,hard,BIDMC,empirical,Dot plot,88.49148675024266,1,91.5260068684719,Dot plot,91.5260068684719,0.0,0.0,True,Line chart,0.1281736973057592,0.0925856313572787,0.035588065948480505
profile_bidmc_16,profile,soft,BIDMC,empirical,Dot plot,88.1212067442975,1,91.482176208215,Dot plot,91.482176208215,0.0,0.0,True,Line chart,0.1060478811508509,0.0931091076407965,0.012938773510054402
profile_bidmc_17,profile,hard,BIDMC,empirical,Dot plot,95.57631196403143,1,97.05126056087032,Dot plot,97.05126056087032,0.0,0.0,True,Line chart,0.0437240832346553,0.0303833193107287,0.0133407639239266
profile_bidmc_17,profile,soft,BIDMC,empirical,Dot plot,95.67473350074349,1,97.05746641628484,Dot plot,97.05746641628484,0.0,0.0,True,Line chart,0.0411753560037438,0.0303174365905503,0.0108579194131935
profile_bidmc_18,profile,hard,BIDMC,empirical,Dot plot,64.74689282734332,1,73.87315979629908,Dot plot,73.87315979629908,0.0,0.0,True,Line chart,0.4767748311193708,0.3536716214081563,0.12310320971121452
profile_bidmc_18,profile,soft,BIDMC,empirical,Dot plot,65.83844253904398,1,74.20485858667098,Dot plot,74.20485858667098,0.0,0.0,True,Line chart,0.4139127265976278,0.3476206532110077,0.06629207338662008
profile_bidmc_19,profile,hard,BIDMC,empirical,Dot plot,84.6689318175457,1,88.56200564725762,Dot plot,88.56200564725762,0.0,0.0,True,Line chart,0.1767208643253479,0.1291523861632028,0.0475684781621451
profile_bidmc_19,profile,soft,BIDMC,empirical,Dot plot,84.97102399206729,1,89.26448368551883,Dot plot,89.26448368551883,0.0,0.0,True,Line chart,0.1584886241046968,0.1202663799894108,0.038222244115286005
profile_bidmc_20,profile,hard,BIDMC,empirical,Dot plot,74.31896765945098,1,80.79017834081155,Dot plot,80.79017834081155,0.0,0.0,True,Line chart,0.318543518370936,0.2377742202542523,0.08076929811668368
profile_bidmc_20,profile,soft,BIDMC,empirical,Dot plot,75.19680413881326,1,81.48853067198368,Dot plot,81.48853067198368,0.0,0.0,True,Line chart,0.2710980057979754,0.2271665616665817,0.04393144413139369
profile_bidmc_21,profile,hard,BIDMC,empirical,Dot plot,94.42808214269886,1,96.21867471024837,Dot plot,96.21867471024837,0.0,0.0,True,Line chart,0.0554674491466662,0.0392992867667183,0.0161681623799479
profile_bidmc_21,profile,soft,BIDMC,empirical,Dot plot,94.54722396300508,1,96.20363296552726,Dot plot,96.20363296552726,0.0,0.0,True,Line chart,0.0524159334285462,0.0394617845235958,0.012954148904950405
profile_bidmc_22,profile,hard,BIDMC,empirical,Dot plot,95.3537986778232,1,96.54885790510698,Dot plot,96.54885790510698,0.0,0.0,True,Line chart,0.0505950310908307,0.0357450328235364,0.014849998267294301
profile_bidmc_22,profile,soft,BIDMC,empirical,Dot plot,95.16339882065806,1,96.73778240356206,Dot plot,96.73778240356206,0.0,0.0,True,Line chart,0.0471269036410108,0.0337222697831639,0.013404633857846897
profile_bidmc_23,profile,hard,BIDMC,empirical,Dot plot,96.14207729015747,1,97.1659671704478,Dot plot,97.1659671704478,0.0,0.0,True,Line chart,0.0436746501275916,0.0291669286282179,0.0145077214993737
profile_bidmc_23,profile,soft,BIDMC,empirical,Dot plot,95.9387620224478,1,97.1687559443576,Dot plot,97.1687559443576,0.0,0.0,True,Line chart,0.0401319923810001,0.0291373912131146,0.010994601167885497
profile_bidmc_24,profile,hard,BIDMC,empirical,Dot plot,93.34004783609755,1,95.13078723872182,Dot plot,95.13078723872182,0.0,0.0,True,Line chart,0.0618858727258797,0.0511844052026958,0.010701467523183898
profile_bidmc_24,profile,soft,BIDMC,empirical,Dot plot,93.2456328213717,1,95.27265172306936,Dot plot,95.27265172306936,0.0,0.0,True,Line chart,0.062603496726534,0.0496191529408847,0.012984343785649291
profile_bidmc_25,profile,hard,BIDMC,empirical,Dot plot,92.57677469463066,1,95.27055255755506,Dot plot,95.27055255755506,0.0,0.0,True,Line chart,0.0641254361555582,0.0496422799646068,0.014483156190951398
profile_bidmc_25,profile,soft,BIDMC,empirical,Dot plot,92.59349663194278,1,94.9795944759503,Dot plot,94.9795944759503,0.0,0.0,True,Line chart,0.061916450867496,0.0528577275124175,0.009058723355078506
profile_bidmc_26,profile,hard,BIDMC,empirical,Dot plot,87.09951742738788,1,90.59083690904066,Dot plot,90.59083690904066,0.0,0.0,True,Line chart,0.1379704697368145,0.1038644018755094,0.034106067861305114
profile_bidmc_26,profile,soft,BIDMC,empirical,Dot plot,87.07110717115104,1,90.97533928703236,Dot plot,90.97533928703236,0.0,0.0,True,Line chart,0.1214244948648022,0.0991989783571384,0.0222255165076638
profile_bidmc_27,profile,hard,BIDMC,empirical,Dot plot,86.24030838348524,1,90.50280982605278,Dot plot,90.50280982605278,0.0,0.0,True,Line chart,0.1266768504626,0.1049380697925389,0.02173878067006109
profile_bidmc_27,profile,soft,BIDMC,empirical,Dot plot,87.19890443374356,1,90.94538842056748,Dot plot,90.94538842056748,0.0,0.0,True,Line chart,0.1286595887019229,0.0995609754016378,0.029098613300285098
profile_bidmc_28,profile,hard,BIDMC,empirical,Dot plot,96.45762817114016,1,97.6587475788853,Dot plot,97.6587475788853,0.0,0.0,True,Line chart,0.0420391343198341,0.023973811657,0.018065322662834102
profile_bidmc_28,profile,soft,BIDMC,empirical,Dot plot,96.6732457091158,1,97.68503514117964,Dot plot,97.68503514117964,0.0,0.0,True,Line chart,0.0411314727823867,0.0236982548603751,0.0174332179220116
profile_bidmc_29,profile,hard,BIDMC,empirical,Dot plot,83.16122368869445,1,87.51875266603014,Dot plot,87.51875266603014,0.0,0.0,True,Line chart,0.1821855476543543,0.1426122625581521,0.0395732850962022
profile_bidmc_29,profile,soft,BIDMC,empirical,Dot plot,83.44079771098332,1,88.14536518759593,Dot plot,88.14536518759593,0.0,0.0,True,Line chart,0.16255592967344,0.134489598938916,0.028066330734524025
profile_bidmc_30,profile,hard,BIDMC,empirical,Dot plot,86.4590840011001,1,89.98406415003808,Dot plot,89.98406415003808,0.0,0.0,True,Line chart,0.150717813863044,0.1113078848412704,0.03940992902177361
profile_bidmc_30,profile,soft,BIDMC,empirical,Dot plot,86.21379323383826,1,90.55032959746973,Dot plot,90.55032959746973,0.0,0.0,True,Line chart,0.1300920791301307,0.10435821100307,0.025733868127060716
profile_bidmc_31,profile,hard,BIDMC,empirical,Dot plot,93.39688255813476,1,95.04925371028187,Dot plot,95.04925371028187,0.0,0.0,True,Line chart,0.0704380316131023,0.052086114266698,0.018351917346404303
profile_bidmc_31,profile,soft,BIDMC,empirical,Dot plot,93.38996398888072,1,95.39409690233038,Dot plot,95.39409690233038,0.0,0.0,True,Line chart,0.0612616904081399,0.0482828943009481,0.012978796107191798
profile_bidmc_32,profile,hard,BIDMC,empirical,Dot plot,46.335493562791314,1,57.97505068968636,Dot plot,57.97505068968636,0.0,0.0,True,Line chart,0.8890879108052963,0.7248799062764735,0.16420800452882278
profile_bidmc_32,profile,soft,BIDMC,empirical,Dot plot,48.59168056510328,1,57.94223963847968,Dot plot,57.94223963847968,0.0,0.0,True,Line chart,0.9061984318805918,0.7258566569730863,0.18034177490750547
profile_bidmc_33,profile,hard,BIDMC,empirical,Dot plot,94.18191834532855,1,95.49139690443538,Dot plot,95.49139690443538,0.0,0.0,True,Line chart,0.055373519179477,0.0472147569490126,0.008158762230464398
profile_bidmc_33,profile,soft,BIDMC,empirical,Dot plot,94.15197455946225,1,95.8331287949234,Dot plot,95.8331287949234,0.0,0.0,True,Line chart,0.0576637234878976,0.0434804879844153,0.0141832355034823
profile_bidmc_34,profile,hard,BIDMC,empirical,Dot plot,95.46828778315972,1,96.79980594785484,Dot plot,96.79980594785484,0.0,0.0,True,Line chart,0.0469061001091843,0.033059922184855,0.013846177924329302
profile_bidmc_34,profile,soft,BIDMC,empirical,Dot plot,95.41580290172384,1,96.92944919584792,Dot plot,96.92944919584792,0.0,0.0,True,Line chart,0.0497654835739104,0.0316782033698342,0.018087280204076198
profile_bidmc_35,profile,hard,BIDMC,empirical,Dot plot,95.46755343134753,1,96.8927194699908,Dot plot,96.8927194699908,0.0,0.0,True,Line chart,0.0479633666097064,0.0320692880435827,0.015894078566123696
profile_bidmc_35,profile,soft,BIDMC,empirical,Dot plot,95.57693786261778,1,96.96870254776222,Dot plot,96.96870254776222,0.0,0.0,True,Line chart,0.0456742497136958,0.0312605755526605,0.014413674161035298
profile_bidmc_36,profile,hard,BIDMC,empirical,Dot plot,92.86042025023352,1,95.363113243201,Dot plot,95.363113243201,0.0,0.0,True,Line chart,0.0784273450681468,0.0486234834319398,0.029803861636207005
profile_bidmc_36,profile,soft,BIDMC,empirical,Dot plot,92.80373073965916,1,95.04960281057262,Dot plot,95.04960281057262,0.0,0.0,True,Line chart,0.0714467356150738,0.0520822501414674,0.019364485473606398
profile_bidmc_37,profile,hard,BIDMC,empirical,Dot plot,79.2917228954741,1,84.90959595861122,Dot plot,84.90959595861122,0.0,0.0,True,Line chart,0.243780669566753,0.1777231874798289,0.06605748208692411
profile_bidmc_37,profile,soft,BIDMC,empirical,Dot plot,79.89194942064704,1,85.06509285544519,Dot plot,85.06509285544519,0.0,0.0,True,Line chart,0.2080591552601406,0.1755703384693219,0.03248881679081869
profile_bidmc_38,profile,hard,BIDMC,empirical,Dot plot,96.95971960549532,1,97.84128520921053,Dot plot,97.84128520921053,0.0,0.0,True,Line chart,0.0322497360164823,0.022063434532504,0.010186301483978304
profile_bidmc_38,profile,soft,BIDMC,empirical,Dot plot,96.87661289599448,1,97.79725700080373,Dot plot,97.79725700080373,0.0,0.0,True,Line chart,0.0311575386939853,0.0225235662711702,0.008633972422815099
profile_bidmc_39,profile,hard,BIDMC,empirical,Dot plot,94.95042214020998,1,96.62358908381174,Dot plot,96.62358908381174,0.0,0.0,True,Line chart,0.0516249427579464,0.0349439608712893,0.0166809818866571
profile_bidmc_39,profile,soft,BIDMC,empirical,Dot plot,95.0578650619726,1,96.58084397476884,Dot plot,96.58084397476884,0.0,0.0,True,Line chart,0.0513717391985594,0.0354020102177238,0.015969728980835596
profile_bidmc_40,profile,hard,BIDMC,empirical,Dot plot,82.3644930916609,1,86.03866818830528,Dot plot,86.03866818830528,0.0,0.0,True,Line chart,0.1932444563066619,0.1622681069532454,0.030976349353416505
profile_bidmc_40,profile,soft,BIDMC,empirical,Dot plot,82.28306681776826,1,87.62148947268088,Dot plot,87.62148947268088,0.0,0.0,True,Line chart,0.1637407832223773,0.1412725417225253,0.02246824149985202
profile_bidmc_41,profile,hard,BIDMC,empirical,Dot plot,98.47987016502698,1,98.87282823070426,Dot plot,98.87282823070426,0.0,0.0,True,Line chart,0.0225331243371151,0.0114002177288351,0.01113290660828
profile_bidmc_41,profile,soft,BIDMC,empirical,Dot plot,98.47912581353192,1,98.936681202892,Dot plot,98.936681202892,0.0,0.0,True,Line chart,0.0213533605286015,0.0107474678165868,0.010605892712014701
profile_bidmc_42,profile,hard,BIDMC,empirical,Dot plot,73.19784411422248,1,80.26590897642797,Dot plot,80.26590897642797,0.0,0.0,True,Line chart,0.3500538830951025,0.2458589365675461,0.1041949465275564
profile_bidmc_42,profile,soft,BIDMC,empirical,Dot plot,72.59898292193802,1,79.25693600658265,Dot plot,79.25693600658265,0.0,0.0,True,Line chart,0.3322696686114731,0.2617192265885038,0.07055044202296934
profile_bidmc_43,profile,hard,BIDMC,empirical,Dot plot,96.10195202262008,1,97.32508186977144,Dot plot,97.32508186977144,0.0,0.0,True,Line chart,0.0445617150601388,0.0274843655801676,0.017077349479971197
profile_bidmc_43,profile,soft,BIDMC,empirical,Dot plot,96.3219409959042,1,97.41058351165076,Dot plot,97.41058351165076,0.0,0.0,True,Line chart,0.0421850944680256,0.0265824964290409,0.015602598038984696
profile_bidmc_44,profile,hard,BIDMC,empirical,Line chart,93.90616302681552,1,95.07952026409212,Dot plot,95.55727376291374,0.005258394240946894,0.4777534988216132,False,Line chart,0.0517512049097513,0.0517512049097513,0.0
profile_bidmc_44,profile,soft,BIDMC,empirical,Dot plot,93.90510467168536,1,95.69201707242756,Dot plot,95.69201707242756,0.0,0.0,True,Line chart,0.0499336241061733,0.0450192509194554,0.004914373186717905
profile_bidmc_45,profile,hard,BIDMC,empirical,Dot plot,95.99152801875712,1,97.28565903485232,Dot plot,97.28565903485232,0.0,0.0,True,Line chart,0.0461341390273409,0.0279007306120554,0.018233408415285497
profile_bidmc_45,profile,soft,BIDMC,empirical,Dot plot,96.11160983627708,1,97.3356032486728,Dot plot,97.3356032486728,0.0,0.0,True,Line chart,0.0434227876288828,0.027373300851901,0.016049486776981797
profile_bidmc_46,profile,hard,BIDMC,empirical,Dot plot,83.86532910371169,1,88.5575088449431,Dot plot,88.5575088449431,0.0,0.0,True,Line chart,0.1506795065653057,0.1292097226344945,0.021469783930811198
profile_bidmc_46,profile,soft,BIDMC,empirical,Dot plot,84.48632743335017,1,89.12210894421294,Dot plot,89.12210894421294,0.0,0.0,True,Line chart,0.1409287395839975,0.1220560328368822,0.01887270674711529
profile_bidmc_47,profile,hard,BIDMC,empirical,Dot plot,86.99567344754095,1,91.61219016308516,Dot plot,91.61219016308516,0.0,0.0,True,Line chart,0.1206709293730212,0.0915577918395263,0.0291131375334949
profile_bidmc_47,profile,soft,BIDMC,empirical,Dot plot,88.54857834874532,1,92.05527276810898,Dot plot,92.05527276810898,0.0,0.0,True,Line chart,0.1014263938592962,0.0863038801905907,0.015122513668705498
profile_bidmc_48,profile,hard,BIDMC,empirical,Dot plot,96.0060007009642,1,97.42513835960143,Dot plot,97.42513835960143,0.0,0.0,True,Line chart,0.0417694478318942,0.0264291299325088,0.015340317899385402
profile_bidmc_48,profile,soft,BIDMC,empirical,Dot plot,96.2655206027914,1,97.48644954558594,Dot plot,97.48644954558594,0.0,0.0,True,Line chart,0.039722424734138,0.0257835880384452,0.013938836695692798
profile_bidmc_49,profile,hard,BIDMC,empirical,Dot plot,90.37713866693292,1,93.40146813406167,Dot plot,93.40146813406167,0.0,0.0,True,Line chart,0.0946015467895589,0.0706469822986859,0.023954564490872993
profile_bidmc_49,profile,soft,BIDMC,empirical,Dot plot,90.04320330273822,1,92.95009959619009,Dot plot,92.95009959619009,0.0,0.0,True,Line chart,0.0874643189274858,0.0758460769212438,0.011618242006241994
profile_bidmc_50,profile,hard,BIDMC,empirical,Dot plot,85.94206269591632,1,90.61435464786072,Dot plot,90.61435464786072,0.0,0.0,True,Line chart,0.123569412810583,0.1035779086946336,0.019991504115949396
profile_bidmc_50,profile,soft,BIDMC,empirical,Dot plot,86.2719194384629,1,90.22232737155898,Dot plot,90.22232737155898,0.0,0.0,True,Line chart,0.1302617767610803,0.1083730924849015,0.021888684276178808
profile_bidmc_51,profile,hard,BIDMC,empirical,Dot plot,91.79525371656952,1,94.37516030461305,Dot plot,94.37516030461305,0.0,0.0,True,Line chart,0.0748246595563841,0.0596008491771748,0.015223810379209293
profile_bidmc_51,profile,soft,BIDMC,empirical,Dot plot,92.22499372889096,1,94.42525571608664,Dot plot,94.42525571608664,0.0,0.0,True,Line chart,0.0753733529829546,0.059038699356825,0.016334653626129597
profile_bidmc_52,profile,hard,BIDMC,empirical,Dot plot,86.88801356753488,1,89.68913181035433,Dot plot,89.68913181035433,0.0,0.0,True,Line chart,0.1393823850704456,0.1149622923259841,0.024420092744461497
profile_bidmc_52,profile,soft,BIDMC,empirical,Dot plot,86.8882727757882,1,90.77679261095275,Dot plot,90.77679261095275,0.0,0.0,True,Line chart,0.1298461886566705,0.1016031424306394,0.02824304622603109
profile_bidmc_53,profile,hard,BIDMC,empirical,Dot plot,95.71956433972072,1,96.77250899865842,Dot plot,96.77250899865842,0.0,0.0,True,Line chart,0.051383976471147,0.0333513208941015,0.018032655577045503
profile_bidmc_53,profile,soft,BIDMC,empirical,Dot plot,95.60222979442092,1,96.8390424723509,Dot plot,96.8390424723509,0.0,0.0,True,Line chart,0.0494035009969063,0.0326413546328858,0.0167621463640205
profile_s1_high_resistance_bike,profile,hard,Wrist,empirical,Dot plot,98.99919707262958,1,99.29101994168418,Dot plot,99.29101994168418,0.0,0.0,True,Line chart,0.01333619952727,0.0071404247708625,0.0061957747564075
profile_s1_high_resistance_bike,profile,soft,Wrist,empirical,Dot plot,98.95386746279164,1,99.2847327986355,Dot plot,99.2847327986355,0.0,0.0,True,Line chart,0.0126416698772223,0.0072042013026833,0.005437468574539
profile_s1_low_resistance_bike,profile,hard,Wrist,empirical,Dot plot,97.551434233607,1,98.2410023613134,Dot plot,98.2410023613134,0.0,0.0,True,Line chart,0.0284339259854213,0.017904923569665,0.0105290024157563
profile_s1_low_resistance_bike,profile,soft,Wrist,empirical,Dot plot,97.59930099169212,1,98.34208332710108,Dot plot,98.34208332710108,0.0,0.0,True,Line chart,0.0273776751037521,0.0168586694201343,0.010519005683617803
profile_s1_walk,profile,hard,Wrist,empirical,Dot plot,95.17223989319665,1,96.82004985020107,Dot plot,96.82004985020107,0.0,0.0,True,Line chart,0.0544072797997211,0.0328439218397316,0.021563357959989496
profile_s1_walk,profile,soft,Wrist,empirical,Dot plot,95.54696799193088,1,96.9259028392136,Dot plot,96.9259028392136,0.0,0.0,True,Line chart,0.0527540829051806,0.0317159507493667,0.021038132155813898
profile_s2_high_resistance_bike,profile,hard,Wrist,empirical,Dot plot,98.34260741684427,1,98.84807438263616,Dot plot,98.84807438263616,0.0,0.0,True,Line chart,0.0190894555719728,0.0116534957768099,0.0074359597951629015
profile_s2_high_resistance_bike,profile,soft,Wrist,empirical,Dot plot,98.3247369572813,1,98.8712530588887,Dot plot,98.8712530588887,0.0,0.0,True,Line chart,0.0170000865228339,0.0114163308968988,0.005583755625935098
profile_s2_low_resistance_bike,profile,hard,Wrist,empirical,Dot plot,97.8310470059075,1,98.57082210599792,Dot plot,98.57082210599792,0.0,0.0,True,Line chart,0.0220071754820245,0.0144989953767982,0.007508180105226301
profile_s2_low_resistance_bike,profile,soft,Wrist,empirical,Dot plot,97.92333840754594,1,98.6147012656742,Dot plot,98.6147012656742,0.0,0.0,True,Line chart,0.0201347940080516,0.0140475884076729,0.006087205600378698
profile_s2_walk,profile,hard,Wrist,empirical,Dot plot,95.8584402804071,1,96.88518069728396,Dot plot,96.88518069728396,0.0,0.0,True,Line chart,0.0415983192674096,0.032149594812113,0.009448724455296605
profile_s2_walk,profile,soft,Wrist,empirical,Dot plot,95.80986716631509,1,97.10047659392971,Dot plot,97.10047659392971,0.0,0.0,True,Line chart,0.0410420925116702,0.0298610625588993,0.011181029952770902
profile_s3_high_resistance_bike,profile,hard,Wrist,empirical,Dot plot,96.67918229511908,1,97.65417577397452,Dot plot,97.65417577397452,0.0,0.0,True,Line chart,0.0356622172279446,0.0240217502982668,0.011640466929677795
profile_s3_high_resistance_bike,profile,soft,Wrist,empirical,Dot plot,96.59664738311425,1,97.62713761264489,Dot plot,97.62713761264489,0.0,0.0,True,Line chart,0.0344711081252862,0.0243053565369283,0.010165751588357898
profile_s3_low_resistance_bike,profile,hard,Wrist,empirical,Dot plot,95.09200811961055,1,96.65571637373542,Dot plot,96.65571637373542,0.0,0.0,True,Line chart,0.0496497853887304,0.034599956957883,0.015049828430847394
profile_s3_low_resistance_bike,profile,soft,Wrist,empirical,Dot plot,95.06279301747723,1,96.5940827503202,Dot plot,96.5940827503202,0.0,0.0,True,Line chart,0.0494083435224245,0.0352601024069303,0.014148241115494196
profile_s3_run,profile,hard,Wrist,empirical,Dot plot,93.52381642748436,1,95.48880253849876,Dot plot,95.48880253849876,0.0,0.0,True,Line chart,0.0665189306464056,0.0472432090629936,0.019275721583412002
profile_s3_run,profile,soft,Wrist,empirical,Dot plot,93.5699964752641,1,95.46881537156382,Dot plot,95.46881537156382,0.0,0.0,True,Line chart,0.0624044699814865,0.047462457880103,0.014942012101383503
profile_s3_walk,profile,hard,Wrist,empirical,Dot plot,95.10965598590458,1,96.24242589320195,Dot plot,96.24242589320195,0.0,0.0,True,Line chart,0.058060658591054,0.0390428033367293,0.0190178552543247
profile_s3_walk,profile,soft,Wrist,empirical,Dot plot,95.12571958672387,1,96.42110192691278,Dot plot,96.42110192691278,0.0,0.0,True,Line chart,0.0565778584565073,0.0371173737031134,0.019460484753393896
profile_s4_run,profile,hard,Wrist,empirical,Dot plot,94.32426685619292,1,96.035477485451,Dot plot,96.035477485451,0.0,0.0,True,Line chart,0.054424512656519,0.0412818535228255,0.013142659133693502
profile_s4_run,profile,soft,Wrist,empirical,Dot plot,94.34468637789227,1,96.01583117741414,Dot plot,96.01583117741414,0.0,0.0,True,Line chart,0.0486423583385206,0.0414949157209718,0.007147442617548794
